"","State","Year","Month","quantity.sum","total_cost.sum","policeweapon_quantity.sum","policeweapon_totalcost.sum","policeweapon_nocart_quantity.sum","policeweapon_nocart_totalcost.sum","other_quantity.sum","other_totalcost.sum","policerecord_quantity.sum","policerecord_totalcost.sum","policegood_quantity.sum","policegood_totalcost.sum","policeammo_quantity.sum","policeammo_totalcost.sum","policecar_quantity.sum","policecar_totalcost.sum","policecarW_quantity.sum","policecarW_totalcost.sum","policecarF_quantity.sum","policecarF_totalcost.sum","clothing_quantity.sum","clothing_totalcost.sum","disaster_quantity.sum","disaster_totalcost.sum","construction_quantity.sum","construction_totalcost.sum","farming_quantity.sum","farming_totalcost.sum","medical_quantity.sum","medical_totalcost.sum","signals_quantity.sum","signals_totalcost.sum","building_quantity.sum","building_totalcost.sum","utility_quantity.sum","utility_totalcost.sum","State","Year","Month","day.mean"
"115","Alaska","2012","October",91,2942.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,2942.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Alaska","2012","October",10
"116","Alaska","2014","February",3,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Alaska","2014","February",12.3333333333333
"117","Alaska","2014","March",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Alaska","2014","March",14
"118","Alaska","2014","April",35,8432.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Alaska","2014","April",14
"119","Arizona","2006","January",15,7485,15,7485,15,7485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Arizona","2006","January",25
"120","Arizona","2006","March",26,12974,26,12974,26,12974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Arizona","2006","March",16.2307692307692
"121","Arizona","2006","May",2,998,2,998,2,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Arizona","2006","May",31
"122","Arizona","2006","June",59,394499,51,24366,51,24366,0,0,5,96810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Arizona","2006","June",9.50909090909091
"123","Arizona","2006","July",84,50852,83,31490,83,31490,0,0,1,19362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Arizona","2006","July",11.1904761904762
"124","Arizona","2006","August",12,15336,12,15336,12,15336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Arizona","2006","August",8
"125","Arizona","2006","September",60,5805.38,60,5805.38,60,5805.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Arizona","2006","September",21
"126","Arizona","2006","December",485,194538.36,485,194538.36,485,194538.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Arizona","2006","December",7.0639175257732
"127","Arizona","2007","March",8,1104,8,1104,8,1104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Arizona","2007","March",16
"128","Arizona","2007","July",14,6986,14,6986,14,6986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Arizona","2007","July",27
"129","Arizona","2007","September",8,1104,8,1104,8,1104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Arizona","2007","September",25
"130","Arizona","2007","October",4,566214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Arizona","2007","October",29.25
"131","Arizona","2007","November",127,7280.04,124,7280.04,124,7280.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Arizona","2007","November",27.4803149606299
"132","Arizona","2008","February",43,21457,43,21457,43,21457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Arizona","2008","February",11
"133","Arizona","2008","April",9,2325,9,2325,9,2325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Arizona","2008","April",15
"134","Arizona","2008","May",158,1046743.68,0,0,0,0,0,0,158,1046743.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Arizona","2008","May",22
"135","Arizona","2008","June",25,102964.4,0,0,0,0,0,0,25,102964.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Arizona","2008","June",15.8
"136","Arizona","2008","July",14,92749.44,0,0,0,0,0,0,14,92749.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Arizona","2008","July",9
"137","Arizona","2008","September",10,266174,8,1104,8,1104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Arizona","2008","September",5.2
"138","Arizona","2008","October",99,564292.84,80,15776.84,80,15776.84,0,0,18,348516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Arizona","2008","October",12.109756097561
"139","Arizona","2008","November",101,334468.82,79,10902,79,10902,0,0,22,323566.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Arizona","2008","November",13.0609756097561
"140","Arizona","2008","December",60,329918.6,0,0,0,0,0,0,60,329918.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Arizona","2008","December",9
"141","Arizona","2009","January",212,175332.32,0,0,0,0,0,0,110,169651.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2800,0,0,0,0,0,0,0,0,0,0,"Arizona","2009","January",20.95
"142","Arizona","2009","February",167,137866.98,24,5679.2,24,5679.2,0,0,118,81596.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Arizona","2009","February",15.7368421052632
"143","Arizona","2009","March",104,118634.6,0,0,0,0,0,0,101,43464.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Arizona","2009","March",13.9
"144","Arizona","2009","April",90,10608.9,30,438.9,30,438.9,0,0,10,9400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Arizona","2009","April",25
"145","Arizona","2009","May",2,2562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Arizona","2009","May",12
"146","Arizona","2009","June",21,1808.49,0,0,0,0,0,0,1,545.69,0,0,0,0,0,0,0,0,20,1262.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Arizona","2009","June",17.5
"147","Arizona","2009","July",181,1925305.45,6,192,6,192,0,0,69,22632,0,0,0,0,0,0,0,0,1,2807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Arizona","2009","July",13.8888888888889
"148","Arizona","2009","September",30,130147.92,0,0,0,0,0,0,26,24440,0,0,0,0,0,0,0,0,4,105707.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Arizona","2009","September",29.6666666666667
"149","Arizona","2009","October",27,83292.29,0,0,0,0,0,0,10,3752,0,0,0,0,0,0,0,0,16,79100.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Arizona","2009","October",11
"150","Arizona","2009","November",154,181334.9,1,150000,1,150000,0,0,109,30788.2,0,0,0,0,0,0,0,0,0,0,33,323.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Arizona","2009","November",12.125
"151","Arizona","2009","December",14,72526.88,0,0,0,0,0,0,8,7292,0,0,0,0,1,0,0,0,0,0,0,0,4,164.88,0,0,0,0,0,0,0,0,0,0,0,0,"Arizona","2009","December",9.6
"152","Arizona","2010","January",83,79292.82,0,0,0,0,0,0,14,10712,0,0,0,0,0,0,0,0,0,0,50,3290.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Arizona","2010","January",16.2857142857143
"153","Arizona","2010","February",146,180891.12,1,674.12,1,674.12,0,0,142,46576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Arizona","2010","February",7.75
"154","Arizona","2010","March",26,22262.23,0,0,0,0,0,0,17,20755,0,0,0,0,0,0,0,0,0,0,9,1507.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Arizona","2010","March",16.5625
"155","Arizona","2010","April",11,13219.15,2,101.92,2,101.92,0,0,6,12099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1018.23,"Arizona","2010","April",19.8333333333333
"156","Arizona","2010","May",5,109.84,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,109.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Arizona","2010","May",18.5
"157","Arizona","2010","June",37,7270.74,0,0,0,0,0,0,12,3396.78,0,0,0,0,0,0,0,0,5,3357.96,20,516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Arizona","2010","June",10.25
"158","Arizona","2010","July",259,24883.24,213,5605.42,63,4208.92,0,0,33,11516.17,0,0,0,0,10,7562.6,0,0,3,199.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Arizona","2010","July",12.8
"159","Arizona","2010","August",246,160124.66,97,6701,47,4501,0,0,103,60008,11,825,0,0,0,0,0,0,3,1754.63,26,2680.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Arizona","2010","August",13.7045454545455
"160","Arizona","2010","September",138,210585,11,348,11,348,0,0,125,137761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Arizona","2010","September",9.04545454545454
"161","Arizona","2010","October",715,73010.3,50,586.86,0,0,0,0,196,67663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Arizona","2010","October",14.6666666666667
"162","Arizona","2010","November",52,17223.22,0,0,0,0,0,0,41,10109.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Arizona","2010","November",18
"163","Arizona","2010","December",180,12512.06,121,1807,21,876,0,0,28,8806,0,0,0,0,0,0,0,0,0,0,31,1899.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Arizona","2010","December",17.5384615384615
"164","Arizona","2011","January",292,149987.49,229,15327.95,228,15252.52,0,0,27,45862.2,0,0,0,0,0,0,0,0,1,4561.87,0,0,30,7118.7,0,0,1,1311.62,0,0,0,0,0,0,0,0,"Arizona","2011","January",15.3333333333333
"165","Arizona","2011","February",42,300807.31,2,28000,2,28000,0,0,25,8527.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5000,0,0,0,0,0,0,0,0,0,0,"Arizona","2011","February",15.5
"166","Arizona","2011","March",102,132149.29,27,3099.45,27,3099.45,0,0,59,50452,0,0,0,0,0,0,0,0,0,0,0,0,12,6027.84,0,0,0,0,0,0,0,0,0,0,0,0,"Arizona","2011","March",20.0454545454545
"167","Arizona","2011","April",621,190040.42,190,34580,190,34580,0,0,344,128187.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,25570.63,"Arizona","2011","April",10.0869565217391
"168","Arizona","2011","May",527,444795.86,179,16683.35,179,16683.35,0,0,331,423011.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2905.97,"Arizona","2011","May",21.0765027322404
"169","Arizona","2011","June",145,434755.8,37,11602.36,37,11602.36,0,0,74,126711.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,62722.12,0,0,0,0,0,0,0,0,10,3394.1,"Arizona","2011","June",11.9189189189189
"170","Arizona","2011","July",534,714078.15,224,12264.53,224,12264.53,0,0,210,676713.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Arizona","2011","July",20.84
"171","Arizona","2011","August",533,1448210.09,127,6493,127,6493,0,0,102,1256552.29,0,0,0,0,1,135.24,0,0,0,0,178,19945.18,0,0,0,0,0,0,0,0,0,0,0,0,51,17309.91,"Arizona","2011","August",11.84
"172","Arizona","2011","September",191,439164.82,127,13933.9,77,13194.34,0,0,52,154580.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,"Arizona","2011","September",20.3125
"173","Arizona","2011","October",473,2592536.25,128,1303199.5,78,1301425,0,0,49,311354.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,203010,0,0,0,0,0,0,0,0,0,0,"Arizona","2011","October",13.7083333333333
"174","Arizona","2011","November",243,3751140.79,2,840000,2,840000,0,0,169,49719.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Arizona","2011","November",12.8522167487685
"175","Arizona","2011","December",3111,1013732.58,2850,337474.42,554,316081.26,0,0,251,518848.4,0,0,0,0,0,0,0,0,6,1151.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Arizona","2011","December",14.4102564102564
"176","Arizona","2012","January",2543,1331095.22,443,46104,143,43311,0,0,128,323304.11,9,10768.79,0,0,12,460.1,0,0,2,21479,621,12860.04,233,9869.1,1,52990,0,0,111,850.44,0,0,0,0,4,24547.98,"Arizona","2012","January",13.8113879003559
"177","Arizona","2012","February",3616,1717016.46,378,287139.32,378,287139.32,0,0,248,208251.2,121,49896.22,938,20545.08,22,24378.88,0,0,4,29327,1002,32164.58,34,1689.31,4,60176,0,0,78,183469.95,0,0,0,0,11,1055.6,"Arizona","2012","February",19.5625
"178","Arizona","2012","March",2698,2643896.07,71,21107.45,71,21107.45,0,0,260,205458.99,121,13014,76,124034.8,4,650,0,0,2,39436,258,16900.43,31,2609.39,23,46528.28,7,3111.22,121,1389.81,0,0,0,0,59,29127.73,"Arizona","2012","March",12.9908256880734
"179","Arizona","2012","April",15648,1822323.1,372,33896.27,372,33896.27,0,0,123,95232,123,13726.39,0,0,0,0,0,0,0,0,2570,154683.89,3517,172069.03,2,51571,1,300,58,12345.97,0,0,10,1222.6,162,19008.33,"Arizona","2012","April",19.0926640926641
"180","Arizona","2012","May",9741,1680457.59,564,78722.86,564,78722.86,0,0,136,93614.43,289,82596.23,1030,12549,9,64679.75,0,0,15,9189.86,428,15444.43,949,42624.49,11,5566.71,0,0,721,47471.8,0,0,5,14858.3,22,735.14,"Arizona","2012","May",15.8290816326531
"181","Arizona","2012","June",2602,1483023.02,37,4611.53,37,4611.53,0,0,118,155293.1,17,32663.99,0,0,2,14894,0,0,0,0,137,26333.93,218,11054.04,8,5493.22,0,0,627,18338.94,0,0,0,0,142,43733.78,"Arizona","2012","June",17.5595238095238
"182","Arizona","2012","July",12700,6526178.59,134,54639.69,134,54639.69,0,0,284,1009386.9,503,36320.61,168,3739.68,6,70290,0,0,32,53630,2393,77055.22,540,30280.9,1,70182.59,46,2278.52,5268,2398404.82,0,0,0,0,79,12071.19,"Arizona","2012","July",18.063599458728
"183","Arizona","2012","August",7354,1418326.41,2164,92723.34,564,77827.34,0,0,405,354545.8,784,48400.77,0,0,2,1230,0,0,0,0,173,10655.34,288,14550.2,7,9356,3,128.52,2087,385976.12,0,0,4,386.84,80,22238.27,"Arizona","2012","August",10.4691011235955
"184","Arizona","2012","September",490,243737.88,15,28088.63,15,28088.63,0,0,193,115088.2,14,487.34,0,0,0,0,0,0,0,0,34,1116.62,0,0,0,0,0,0,96,4188.63,0,0,0,0,0,0,"Arizona","2012","September",7.13636363636364
"185","Arizona","2012","October",1025,84727.12,731,14607.87,40,8174.66,0,0,64,59843.01,0,0,0,0,0,0,0,0,0,0,54,702.96,43,1757.61,0,0,0,0,30,1062.6,0,0,0,0,0,0,"Arizona","2012","October",13.5901639344262
"186","Arizona","2012","November",1868,571524.4,142,4354.34,42,3413.34,0,0,205,243954.75,218,15944.53,0,0,4,8000,0,0,0,0,67,2499.45,187,8875.99,1,69.95,1,25,157,6468.4,0,0,0,0,111,2788.32,"Arizona","2012","November",20
"187","Arizona","2012","December",3211,874348.9,816,12070.15,616,10208.15,0,0,60,583533.07,15,0,0,0,3,4193.08,0,0,0,0,78,18079.32,200,552,3,34512,0,0,31,73009.72,0,0,0,0,0,0,"Arizona","2012","December",14.4385964912281
"188","Arizona","2013","January",6312,1028328.1,336,5261.24,36,2468.24,0,0,152,120110.6,13,310.7,0,0,3,106475,0,0,5,1000,1012,58187.09,272,29088.05,2,45558,0,0,463,189178.81,0,0,0,0,3,11493.35,"Arizona","2013","January",19.7848605577689
"189","Arizona","2013","February",2775,312944.83,508,25981.25,60,21810.37,0,0,407,38360.81,10,120800,0,0,1,532.19,0,0,100,7054,248,15405.84,21,1130.87,0,0,0,0,600,21656.28,0,0,0,0,2,11420.87,"Arizona","2013","February",13.1666666666667
"190","Arizona","2013","March",2586,1513057.46,201,2999.36,201,2999.36,0,0,342,449716.86,32,2534.66,312,11046,4,8117.46,0,0,3,225150,493,18824.98,51,3006.57,10,173959.42,0,0,338,30254.11,0,0,3,56500,17,54003.19,"Arizona","2013","March",19.4132841328413
"191","Arizona","2013","April",8575,1199857.06,3705,34780.83,241,2530.99,0,0,163,64368.23,3,606.08,0,0,0,0,0,0,1,8954,1405,56573,1000,61537,6,32192,0,0,372,34255.19,0,0,2,58000,789,697970.84,"Arizona","2013","April",21.3698630136986
"192","Arizona","2013","May",2484,819171.28,51,3063.78,51,3063.78,0,0,116,179763.87,325,19453.98,0,0,1,7595,0,0,0,0,244,23612.92,510,20716.2,1,193058,0,0,1095,56216.31,0,0,0,0,0,0,"Arizona","2013","May",19.104347826087
"193","Arizona","2013","June",7356,378841.41,2034,22958.96,32,4320.34,0,0,54,23903.69,83,29143.99,541,5210.32,2,212.32,0,0,3,178.32,155,6019.18,459,8198.58,0,0,0,0,2974,133711.12,0,0,0,0,2,364.74,"Arizona","2013","June",16.9085714285714
"194","Arizona","2013","July",1531,363190.87,322,12908.5,322,12908.5,0,0,136,40276,42,87392.6,0,0,3,7558.49,0,0,3,18084.69,200,1186,0,0,0,0,0,0,0,0,0,0,0,0,18,8014.42,"Arizona","2013","July",15.3378378378378
"195","Arizona","2013","August",1680,962844.78,3,658862.18,3,658862.18,0,0,160,72624.79,45,1120.26,0,0,2,143.98,0,0,1,0,0,0,226,9912.36,0,0,0,0,212,46220.64,0,0,0,0,0,0,"Arizona","2013","August",16.9365079365079
"196","Arizona","2013","September",8174,1996403.68,76,1318732.76,76,1318732.76,0,0,114,23954.12,130,8857.3,524,39923,3,21512.42,0,0,4,15193.94,626,2769.12,1684,90244.45,0,0,0,0,656,19993.32,0,0,0,0,77,10027.24,"Arizona","2013","September",17.2229299363057
"197","Arizona","2013","October",5506,1019736.66,163,662962.3,163,662962.3,0,0,141,45990.84,188,5621.22,0,0,1,0,0,0,8,586.72,229,1319.04,290,15315.8,0,0,3,18000,3083,18297.22,0,0,0,0,77,28489.12,"Arizona","2013","October",20.0775862068966
"198","Arizona","2013","November",6299,1426635.65,555,704522.78,475,703724.38,0,0,579,422795.92,86,0,30,333,8,7248,0,0,2,17908,421,27628.53,176,11236.9,2,0,2,12000,2544,39173.8,0,0,0,0,132,28394.33,"Arizona","2013","November",12.7008797653959
"199","Arizona","2013","December",1889,195561.14,294,26785.75,294,26785.75,0,0,23,79669.2,42,1004.66,0,0,0,0,0,0,0,0,655,30927.89,26,3211.52,0,0,0,0,21,0,0,0,2,341.32,236,2015.92,"Arizona","2013","December",12.6185567010309
"200","Arizona","2014","January",1715,268399.42,2,896.44,2,896.44,0,0,33,112009.48,9,20151.03,0,0,28,26747,0,0,5,844.85,87,4635.63,176,3211.52,0,0,0,0,116,4905.88,0,0,0,0,21,1052.52,"Arizona","2014","January",16.8522727272727
"201","Arizona","2014","February",2956,3086214.18,96,2978572.78,96,2978572.78,0,0,305,53857.66,984,1846.66,0,0,0,0,0,0,0,0,512,10852.63,200,13512,1,0,0,0,99,3158.99,161,6611.22,1,0,0,0,"Arizona","2014","February",15.8125
"202","Arizona","2014","March",3374,2024414.23,104,1470349.88,104,1470349.88,0,0,233,93357.33,917,26586.37,0,0,7,8289.21,0,0,29,162710.97,274,30472.48,741,29180.88,0,0,2,0,651,36811.85,0,0,0,0,0,0,"Arizona","2014","March",15.1544117647059
"203","Arizona","2014","April",5405,379989.16,398,1858.11,398,1858.11,0,0,75,31968.66,56,0,0,0,1,0,1,0,4,554.36,393,3733.91,202,25908.92,2,20000,1360,666.4,2129,140200.64,0,0,0,0,3,14.22,"Arizona","2014","April",13.8684210526316
"204","Arkansas","2006","January",1,499,1,499,1,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Arkansas","2006","January",10
"205","Arkansas","2006","June",62,210739.71,61,19922.71,61,19922.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Arkansas","2006","June",29.2903225806452
"206","Arkansas","2006","July",96,44637,96,44637,96,44637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Arkansas","2006","July",10.96875
"207","Arkansas","2006","August",1,92290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Arkansas","2006","August",3
"208","Arkansas","2006","October",154,253390,153,62573,153,62573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Arkansas","2006","October",12.987012987013
"209","Arkansas","2006","November",27,10585,27,10585,27,10585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Arkansas","2006","November",3
"210","Arkansas","2006","December",5,757031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Arkansas","2006","December",8
"211","Arkansas","2007","January",25,8143,25,8143,25,8143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Arkansas","2007","January",29
"212","Arkansas","2007","July",109,54391,109,54391,109,54391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Arkansas","2007","July",27
"213","Arkansas","2007","September",2,276,2,276,2,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Arkansas","2007","September",12
"214","Arkansas","2007","November",11,1188,11,1188,11,1188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Arkansas","2007","November",28
"215","Arkansas","2008","April",33,6755.55,33,6755.55,33,6755.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Arkansas","2008","April",15
"216","Arkansas","2008","May",4,1e+05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Arkansas","2008","May",5
"217","Arkansas","2008","September",23,2574,23,2574,23,2574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Arkansas","2008","September",29.0869565217391
"218","Arkansas","2009","February",10,1200,10,1200,10,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Arkansas","2009","February",25
"219","Arkansas","2009","April",9,253920.13,6,590.13,6,590.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Arkansas","2009","April",10.2222222222222
"220","Arkansas","2009","May",15,1039.23,15,1039.23,15,1039.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Arkansas","2009","May",6.93333333333333
"221","Arkansas","2009","July",60,9017.4,60,9017.4,60,9017.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Arkansas","2009","July",16
"222","Arkansas","2009","August",25,3757.25,25,3757.25,25,3757.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Arkansas","2009","August",18
"223","Arkansas","2009","September",20,3005.8,20,3005.8,20,3005.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Arkansas","2009","September",4
"224","Arkansas","2010","June",5,1640,0,0,0,0,0,0,5,1640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Arkansas","2010","June",30
"225","Arkansas","2010","July",77,11870.53,55,3880.53,55,3880.53,0,0,22,7990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Arkansas","2010","July",11.3552631578947
"226","Arkansas","2010","August",6,756,6,756,6,756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Arkansas","2010","August",24
"227","Arkansas","2010","September",3,176.13,3,176.13,3,176.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Arkansas","2010","September",16
"228","Arkansas","2010","October",2,2556,2,2556,2,2556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Arkansas","2010","October",19
"229","Arkansas","2010","December",133,9545.97,133,9545.97,133,9545.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Arkansas","2010","December",26.609022556391
"230","Arkansas","2011","January",29,53564.26,21,3549.1,21,3549.1,0,0,6,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Arkansas","2011","January",22.1379310344828
"231","Arkansas","2011","February",14,6798,8,1014,8,1014,0,0,6,5784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Arkansas","2011","February",22.6666666666667
"232","Arkansas","2011","March",7,197455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Arkansas","2011","March",11.5714285714286
